order_id,product_id,customer_id,quantity,unit_price,line_total,discount_pct,shipping_cost,currency,order_status,payment_method,sales_channel,order_date,shipping_date
880,55529,6855,1,65.21,65.21,,25.72,USD,Shipped,Invoice,Online,2024-05-14,2024-05-15
975,41913,7095,3,138.04,414.12,0.15,21.87,USD,Shipped,Credit Card,Online,2024-05-14,2024-05-20
990,41913,6774,3,47.3,141.9,,4.55,USD,Delivered,Bank Transfer,Marketplace,2024-05-14,2024-05-17
2040,32538,5893,1,43.7,43.7,0.05,8.25,USD,Shipped,PayPal,Partner,2024-05-14,2024-05-14
2461,78355,8008,4,83.54,334.16,0.05,34.77,USD,Delivered,Bank Transfer,Online,2024-05-14,2024-05-21
2963,92066,5893,3,19.04,57.12,,15.54,USD,Delivered,Bank Transfer,Partner,2024-05-14,2024-05-21
3273,43835,6855,2,37.25,74.5,0.05,33.62,USD,Shipped,PayPal,Online,2024-05-14,2024-05-17
3900,38122,1394,2,46.42,92.84,0.15,16.86,USD,Delivered,Credit Card,Partner,2024-05-14,2024-05-20
3959,57677,8682,4,25.29,101.16,0.05,30.09,USD,Cancelled,Bank Transfer,Online,2024-05-14,2024-05-19
5629,69255,1394,2,43.09,86.18,,29.43,USD,Shipped,Credit Card,Online,2024-05-14,2024-05-14
6165,35379,3039,2,79.51,159.02,,14.58,USD,Delivered,Credit Card,Online,2024-05-14,2024-05-19
6221,32538,5893,4,65.63,262.52,,13.81,USD,Delivered,Credit Card,Online,2024-05-14,2024-05-20
6309,79661,3039,4,34.5,138.0,,0.66,USD,Delivered,Credit Card,Field Sales,2024-05-14,2024-05-18
6868,52871,2147,2,53.31,106.62,,0.88,USD,Delivered,PayPal,Partner,2024-05-14,2024-05-18
7935,71410,9735,1,57.9,57.9,,13.83,USD,Pending,Invoice,Online,2024-05-14,2024-05-17
8268,94818,2803,1,138.18,138.18,,34.49,USD,Delivered,Bank Transfer,Marketplace,2024-05-14,2024-05-15
208,33410,7426,2,87.06,174.12,,0.56,USD,Delivered,PayPal,Field Sales,2024-05-15,2024-05-19
327,43835,6673,4,34.78,139.12,,27.9,USD,Shipped,Credit Card,Partner,2024-05-15,2024-05-17
1559,11677,7588,4,79.47,317.88,0.05,3.34,USD,Delivered,Credit Card,Marketplace,2024-05-15,
1820,34313,5918,5,60.68,303.4,,34.03,USD,Pending,Bank Transfer,Partner,2024-05-15,2024-05-17
2032,47070,2147,2,103.12,206.24,,15.99,USD,Pending,Credit Card,Field Sales,2024-05-15,2024-05-16
2052,92066,1394,3,88.89,266.67,0.1,37.14,USD,Delivered,Credit Card,Partner,2024-05-15,2024-05-17
2203,16643,9735,4,103.63,414.52,0.15,34.06,USD,Delivered,Credit Card,Online,2024-05-15,2024-05-16
2227,66562,8524,2,75.87,151.74,0.15,5.41,USD,Delivered,PayPal,Online,2024-05-15,2024-05-20
2330,92085,9309,1,56.01,56.01,0.2,25.7,USD,Delivered,Invoice,Field Sales,2024-05-15,2024-05-16
2600,69665,9735,3,22.57,67.71,0.2,10.53,USD,Shipped,Bank Transfer,Field Sales,2024-05-15,2024-05-20
3572,22894,9724,1,36.49,36.49,0.15,14.66,USD,Shipped,PayPal,Field Sales,2024-05-15,2024-05-15
4098,92085,4185,2,47.29,94.58,,0.87,USD,Cancelled,Credit Card,Partner,2024-05-15,2024-05-20
4392,92085,6855,2,28.25,56.5,,23.55,USD,Shipped,Bank Transfer,Online,2024-05-15,2024-05-20
4406,11677,9735,3,89.13,267.39,0.05,33.52,USD,Shipped,Credit Card,Partner,2024-05-15,2024-05-21
4472,56165,7426,2,36.09,72.18,0.15,39.76,USD,Shipped,Credit Card,Marketplace,2024-05-15,2024-05-16
4805,77571,1826,2,6.44,12.88,0.1,31.34,USD,Pending,Credit Card,Field Sales,2024-05-15,2024-05-21
7276,10525,5478,5,50.97,254.85,,2.95,USD,Cancelled,Invoice,Partner,2024-05-15,2024-05-21
7674,15658,3039,3,8.18,24.54,,11.69,USD,Delivered,Credit Card,Online,2024-05-15,2024-05-19
9924,78355,1843,2,34.98,69.96,0.1,12.64,USD,Delivered,Bank Transfer,Online,2024-05-15,2024-05-15
9962,32935,3039,2,41.87,83.74,0.1,6.33,USD,Pending,Credit Card,Online,2024-05-15,2024-05-20
112,69255,9029,4,104.38,417.52,,26.58,USD,Delivered,PayPal,Field Sales,2024-05-16,2024-05-22
708,34313,7833,2,79.96,159.92,,28.92,USD,Cancelled,Credit Card,Online,2024-05-16,2024-05-20
1183,12331,4323,5,49.98,249.9,,21.83,USD,Shipped,Bank Transfer,Field Sales,2024-05-16,2024-05-23
1219,47070,6673,2,69.22,138.44,0.2,32.34,USD,Shipped,Credit Card,Marketplace,2024-05-16,2024-05-19
1401,47070,4185,5,84.43,422.15,,1.26,USD,Delivered,Credit Card,Online,2024-05-16,2024-05-18
1620,20142,9309,1,103.86,103.86,,30.39,USD,Delivered,Credit Card,Field Sales,2024-05-16,2024-05-17
1647,16643,7833,3,121.02,363.06,0.05,37.82,USD,Delivered,PayPal,Online,2024-05-16,2024-05-20
1752,58298,5977,4,104.96,419.84,0.15,25.0,USD,Delivered,Credit Card,Online,2024-05-16,2024-05-19
2616,22713,4926,5,278.67,1393.35,,30.18,USD,Shipped,Credit Card,Partner,2024-05-16,2024-05-18
3032,77188,3039,5,15.01,75.05,,16.5,USD,Delivered,Credit Card,Online,2024-05-16,2024-05-23
3143,65365,7833,4,110.94,443.76,,2.6,USD,Delivered,Credit Card,Field Sales,2024-05-16,
3783,12773,1798,3,98.49,295.47,,27.09,USD,Shipped,Credit Card,Marketplace,2024-05-16,2024-05-17
4028,88431,4273,4,161.96,647.84,0.1,10.38,USD,Shipped,Credit Card,Online,2024-05-16,2024-05-16
4399,12773,4978,4,48.37,193.48,,4.2,USD,Delivered,Invoice,Online,2024-05-16,2024-05-20
5196,78355,1798,4,48.23,192.92,0.15,19.71,USD,Shipped,Credit Card,Online,2024-05-16,2024-05-21
5247,22894,7588,1,51.02,51.02,0.2,20.9,USD,Cancelled,Credit Card,Marketplace,2024-05-16,2024-05-23
6150,11677,8970,2,138.52,277.04,,23.94,USD,Shipped,Credit Card,Marketplace,2024-05-16,2024-05-21
6678,13514,4978,1,65.48,65.48,,11.66,USD,Delivered,Credit Card,Online,2024-05-16,2024-05-20
6854,89665,5036,5,16.95,84.75,0.2,17.75,USD,Shipped,Credit Card,Online,2024-05-16,2024-05-16
7374,69665,8682,3,55.01,165.03,0.15,8.82,USD,Pending,Credit Card,Online,2024-05-16,2024-05-20
7690,86398,7294,4,59.33,237.32,0.05,2.35,USD,Delivered,Credit Card,Online,2024-05-16,2024-05-17
7908,89665,1572,4,102.28,409.12,,22.7,USD,Shipped,Credit Card,Online,2024-05-16,2024-05-21
467,92066,5597,3,49.49,148.47,0.15,7.82,USD,Delivered,Credit Card,Online,2024-05-17,2024-05-21
546,56165,2750,5,49.28,246.4,0.1,6.56,USD,Delivered,Credit Card,Online,2024-05-17,2024-05-18
563,96046,8008,2,13.03,26.06,0.1,36.2,USD,Delivered,Bank Transfer,Marketplace,2024-05-17,2024-05-17
811,92085,8524,1,103.8,103.8,0.1,26.44,USD,Cancelled,Bank Transfer,Online,2024-05-17,2024-05-23
2667,92433,1798,1,27.46,27.46,0.2,30.68,USD,Delivered,Credit Card,Online,2024-05-17,2024-05-18
3389,12331,9309,3,108.89,326.67,0.2,10.99,USD,Shipped,Bank Transfer,Online,2024-05-17,2024-05-17
4792,80733,3039,2,17.04,34.08,,3.09,USD,Pending,Credit Card,Online,2024-05-17,2024-05-24
4926,40679,2636,2,19.91,39.82,,27.33,USD,Delivered,Credit Card,Partner,2024-05-17,2024-05-18
5152,71609,1798,3,108.23,324.69,0.1,0.58,USD,Delivered,Credit Card,Online,2024-05-17,2024-05-22
5321,56610,5893,3,81.13,243.39,,5.38,USD,Delivered,Invoice,Online,2024-05-17,2024-05-22
5534,79661,5036,3,119.34,358.02,0.05,22.3,USD,Delivered,Credit Card,Online,2024-05-17,2024-05-17
5557,12773,6855,2,43.85,87.7,0.15,31.24,USD,Delivered,PayPal,Online,2024-05-17,2024-05-17
6037,77097,1843,4,22.33,89.32,0.15,24.54,USD,Shipped,Credit Card,Online,2024-05-17,2024-05-19
6132,61541,1394,4,90.78,363.12,0.1,33.39,USD,Cancelled,Credit Card,Partner,2024-05-17,2024-05-19
7179,15711,1826,3,23.08,69.24,,10.47,USD,Shipped,Credit Card,Online,2024-05-17,2024-05-20
7358,17966,7095,4,24.46,97.84,,6.98,USD,Delivered,Credit Card,Online,2024-05-17,2024-05-22
8211,88431,8524,4,106.91,427.64,0.1,15.25,USD,Shipped,PayPal,Partner,2024-05-17,2024-05-18
8878,82955,8008,2,49.26,98.52,0.05,17.28,USD,Delivered,Bank Transfer,Online,2024-05-17,2024-05-18
9316,18688,5977,5,36.65,183.25,,29.89,USD,Pending,Credit Card,Online,2024-05-17,2024-05-20
223,39096,6774,3,19.93,59.79,,27.12,USD,Cancelled,Credit Card,Online,2024-05-18,2024-05-25
3822,68030,4273,1,29.58,29.58,,27.82,USD,Shipped,Invoice,Field Sales,2024-05-18,2024-05-18
5995,18688,9724,4,66.28,265.12,0.15,19.21,USD,Delivered,Invoice,Online,2024-05-18,2024-05-23
6734,57269,8432,2,81.43,162.86,0.1,27.68,USD,Delivered,PayPal,Online,2024-05-18,2024-05-24
6883,92066,8682,3,80.97,242.91,0.1,30.35,USD,Shipped,Bank Transfer,Partner,2024-05-18,2024-05-19
7063,16643,9309,4,153.11,612.44,0.05,22.93,USD,Delivered,Credit Card,Online,2024-05-18,2024-05-23
7350,58298,7588,2,33.64,67.28,,32.75,USD,Shipped,PayPal,Online,2024-05-18,2024-05-19
8036,77571,2484,3,42.01,126.03,0.15,31.99,USD,Returned,Invoice,Online,2024-05-18,2024-05-22
8892,58298,7588,4,56.08,224.32,0.15,22.39,USD,Pending,Credit Card,Field Sales,2024-05-18,
636,96046,6855,4,63.83,255.32,0.1,22.43,USD,Delivered,Credit Card,Online,2024-05-19,2024-05-25
816,66562,2147,5,83.54,417.7,0.05,7.79,USD,Returned,Invoice,Online,2024-05-19,2024-05-21
1919,96319,2803,1,42.12,42.12,0.1,21.58,USD,Delivered,Invoice,Partner,2024-05-19,2024-05-21
2871,78284,5977,4,119.73,478.92,,14.49,USD,Returned,Credit Card,Field Sales,2024-05-19,2024-05-22
2965,42933,2147,1,92.88,92.88,,29.4,USD,Delivered,Credit Card,Partner,2024-05-19,2024-05-22
3515,41638,2636,3,90.74,272.22,0.15,39.52,USD,Delivered,PayPal,Online,2024-05-19,2024-05-21
3864,76388,2147,4,44.21,176.84,0.15,24.01,USD,Shipped,PayPal,Online,2024-05-19,2024-05-26
5175,25404,1826,3,52.64,157.92,0.2,3.74,USD,Delivered,PayPal,Field Sales,2024-05-19,2024-05-23
8137,12757,9309,3,102.59,307.77,,39.46,USD,Pending,Credit Card,Marketplace,2024-05-19,2024-05-26
8250,52889,1394,2,51.35,102.7,,30.59,USD,Delivered,Bank Transfer,Online,2024-05-19,2024-05-23
9368,61541,5893,4,41.19,164.76,,15.4,USD,Delivered,Credit Card,Online,2024-05-19,2024-05-26
1546,66335,2147,5,60.37,301.85,0.15,24.19,USD,Shipped,Credit Card,Partner,2024-05-20,
1959,46218,5597,1,75.13,75.13,,37.35,USD,Pending,PayPal,Field Sales,2024-05-20,2024-05-22
1983,39096,4323,2,23.32,46.64,,33.11,USD,Cancelled,Credit Card,Field Sales,2024-05-20,2024-05-21
2176,32935,6673,4,209.08,836.32,0.05,30.39,USD,Delivered,Credit Card,Field Sales,2024-05-20,2024-05-27
2404,17966,7833,4,24.38,97.52,,37.23,USD,Delivered,Credit Card,Online,2024-05-20,2024-05-22
3388,15658,1572,3,258.22,774.66,,16.28,USD,Delivered,Bank Transfer,Partner,2024-05-20,2024-05-25
4615,66784,2750,3,197.96,593.88,,24.17,USD,Shipped,Invoice,Field Sales,2024-05-20,2024-05-26
5268,84291,8970,5,35.46,177.3,,23.04,USD,Shipped,Credit Card,Online,2024-05-20,
6548,45999,5036,3,117.45,352.35,0.05,14.33,USD,Shipped,Bank Transfer,Online,2024-05-20,2024-05-27
7336,94930,7833,5,21.97,109.85,,25.7,USD,Delivered,Invoice,Online,2024-05-20,2024-05-20
7621,41513,5713,4,103.78,415.12,,18.11,USD,Shipped,Credit Card,Online,2024-05-20,2024-05-26
8064,12757,1843,3,49.39,148.17,0.1,23.57,USD,Cancelled,PayPal,Online,2024-05-20,2024-05-21
9088,12757,6855,2,17.89,35.78,,21.41,USD,Delivered,Credit Card,Online,2024-05-20,2024-05-21
9917,65062,8970,5,125.73,628.65,,26.38,USD,Returned,Invoice,Online,2024-05-20,2024-05-25
9949,41513,5597,3,146.08,438.24,,17.01,USD,Delivered,PayPal,Partner,2024-05-20,2024-05-24
305,52871,9029,1,98.29,98.29,0.05,35.96,USD,Shipped,Credit Card,Field Sales,2024-05-21,2024-05-21
2605,55529,8008,2,46.87,93.74,0.05,21.01,USD,Shipped,PayPal,Online,2024-05-21,2024-05-27
2642,71410,7922,4,121.48,485.92,,28.71,USD,Delivered,Credit Card,Field Sales,2024-05-21,2024-05-21
2681,41913,1572,5,45.45,227.25,0.2,27.96,USD,Delivered,Credit Card,Field Sales,2024-05-21,2024-05-25
2806,93966,7922,3,21.97,65.91,,29.66,USD,Cancelled,Bank Transfer,Field Sales,2024-05-21,2024-05-25
3025,65365,2803,4,171.33,685.32,0.05,17.56,USD,Pending,Invoice,Online,2024-05-21,2024-05-23
5452,69665,1798,3,127.01,381.03,0.05,7.35,USD,Shipped,Invoice,Field Sales,2024-05-21,2024-05-24
5676,56165,1572,3,102.98,308.94,0.2,25.38,USD,Cancelled,Bank Transfer,Partner,2024-05-21,2024-05-23
6334,28346,1572,3,98.56,295.68,0.1,10.37,USD,Delivered,Bank Transfer,Online,2024-05-21,2024-05-24
6856,57677,8682,2,72.51,145.02,,3.54,USD,Delivered,Bank Transfer,Field Sales,2024-05-21,2024-05-25
7487,69662,2636,1,28.66,28.66,,21.48,USD,Shipped,Credit Card,Partner,2024-05-21,2024-05-22
7958,80733,4874,1,127.2,127.2,,32.79,USD,Shipped,PayPal,Online,2024-05-21,2024-05-24
9641,10525,9029,5,111.12,555.6,0.15,7.78,USD,Shipped,Bank Transfer,Online,2024-05-21,2024-05-25
9934,15711,2147,5,100.52,502.6,,37.34,USD,Delivered,Credit Card,Online,2024-05-21,2024-05-27
1274,19951,1826,2,41.95,83.9,0.05,20.35,USD,Delivered,Credit Card,Partner,2024-05-22,2024-05-25
1771,55065,4323,5,92.45,462.25,,35.31,USD,Cancelled,PayPal,Partner,2024-05-22,2024-05-22
2849,89665,7426,1,29.73,29.73,,0.44,USD,Shipped,Bank Transfer,Field Sales,2024-05-22,2024-05-29
3686,79661,9724,1,119.82,119.82,,8.86,USD,Delivered,Bank Transfer,Online,2024-05-22,2024-05-22
5124,22894,1843,3,177.35,532.05,,20.93,USD,Cancelled,Credit Card,Online,2024-05-22,2024-05-27
6689,68030,4185,5,61.19,305.95,0.1,34.47,USD,Delivered,Invoice,Partner,2024-05-22,
7529,61633,7816,3,102.42,307.26,,37.17,USD,Delivered,Credit Card,Online,2024-05-22,2024-05-23
9116,64337,7426,2,45.63,91.26,0.1,8.87,USD,Shipped,PayPal,Online,2024-05-22,2024-05-28
9701,80714,2636,4,71.08,284.32,,28.04,USD,Shipped,Credit Card,Online,2024-05-22,2024-05-27
9977,76388,4273,3,64.06,192.18,0.1,35.8,USD,Pending,PayPal,Field Sales,2024-05-22,2024-05-29
139,92371,2484,5,7.35,36.75,0.15,39.68,USD,Shipped,PayPal,Online,2024-05-23,2024-05-30
723,63232,2636,2,22.86,45.72,0.05,17.84,USD,Delivered,Credit Card,Online,2024-05-23,2024-05-26
1036,57651,5478,4,68.61,274.44,0.2,9.09,USD,Delivered,Bank Transfer,Online,2024-05-23,2024-05-23
3121,76524,2484,2,8.36,16.72,0.05,6.13,USD,Shipped,Bank Transfer,Online,2024-05-23,2024-05-26
3195,43835,7294,1,56.32,56.32,0.15,17.52,USD,Delivered,Credit Card,Marketplace,2024-05-23,2024-05-26
4132,37555,5036,3,71.5,214.5,,15.97,USD,Delivered,Credit Card,Online,2024-05-23,2024-05-29
4360,51659,4874,1,114.28,114.28,,32.02,USD,Delivered,PayPal,Online,2024-05-23,2024-05-27
4445,56165,5977,4,66.08,264.32,0.05,27.21,USD,Shipped,Credit Card,Field Sales,2024-05-23,2024-05-26
5069,25162,2636,1,41.32,41.32,0.05,34.09,USD,Pending,Credit Card,Online,2024-05-23,2024-05-23
5227,43417,8524,5,80.17,400.85,0.05,8.0,USD,Pending,Bank Transfer,Field Sales,2024-05-23,2024-05-26
5572,59746,1843,5,41.1,205.5,,22.42,USD,Shipped,Invoice,Online,2024-05-23,2024-05-29
5621,66784,8008,5,47.7,238.5,,0.87,USD,Cancelled,Credit Card,Online,2024-05-23,2024-05-30
5757,16643,6774,4,80.11,320.44,,1.47,USD,Pending,Bank Transfer,Online,2024-05-23,2024-05-25
5864,50049,2750,5,141.52,707.6,0.15,31.82,USD,Pending,Credit Card,Online,2024-05-23,2024-05-30
6606,78284,6774,4,114.86,459.44,0.05,14.1,USD,Shipped,Credit Card,Field Sales,2024-05-23,2024-05-30
7787,50895,5977,4,39.17,156.68,,36.42,USD,Delivered,Credit Card,Field Sales,2024-05-23,2024-05-29
8900,22894,2484,3,96.34,289.02,0.15,26.79,USD,Shipped,PayPal,Field Sales,2024-05-23,2024-05-23
9125,59746,4185,2,120.7,241.4,,25.78,USD,Delivered,Credit Card,Online,2024-05-23,2024-05-26
9240,25404,5713,5,82.95,414.75,,15.2,USD,Shipped,Credit Card,Online,2024-05-23,2024-05-23
9247,63232,6774,2,32.46,64.92,0.2,31.14,USD,Pending,PayPal,Marketplace,2024-05-23,2024-05-23
9355,12773,2147,5,102.48,512.4,,5.4,USD,Delivered,Bank Transfer,Online,2024-05-23,2024-05-25
1212,14963,1798,3,33.74,101.22,,15.22,USD,Shipped,Invoice,Marketplace,2024-05-24,2024-05-25
1756,89204,2636,4,7.5,30.0,,3.83,USD,Pending,Credit Card,Marketplace,2024-05-24,2024-05-26
1953,68066,5977,2,154.38,308.76,0.15,33.9,USD,Shipped,Credit Card,Online,2024-05-24,2024-05-31
2710,18688,2147,4,334.08,1336.32,,2.67,USD,Cancelled,PayPal,Online,2024-05-24,2024-05-25
2798,57651,5036,4,154.22,616.88,,4.22,USD,Delivered,Credit Card,Online,2024-05-24,2024-05-29
4015,11677,9029,2,100.47,200.94,,4.84,USD,Delivered,PayPal,Marketplace,2024-05-24,2024-05-29
4160,38122,7833,5,69.45,347.25,,2.25,USD,Shipped,PayPal,Marketplace,2024-05-24,2024-05-29
4647,41913,8008,1,174.41,174.41,,12.35,USD,Cancelled,PayPal,Field Sales,2024-05-24,2024-05-31
5015,89204,7241,4,264.6,1058.4,,4.4,USD,Delivered,Bank Transfer,Online,2024-05-24,2024-05-24
5210,67620,5713,3,93.44,280.32,0.05,7.38,USD,Shipped,PayPal,Online,2024-05-24,2024-05-27
5324,57677,8432,5,29.56,147.8,0.1,32.45,USD,Delivered,Invoice,Partner,2024-05-24,2024-05-25
5651,39096,8432,2,25.05,50.1,,8.74,USD,Shipped,Bank Transfer,Online,2024-05-24,2024-05-27
6034,19102,2636,2,40.9,81.8,0.05,29.41,USD,Cancelled,Credit Card,Online,2024-05-24,2024-05-31
7108,82955,1394,2,229.29,458.58,,37.15,USD,Shipped,PayPal,Online,2024-05-24,2024-05-26
7111,19102,7833,4,42.41,169.64,0.05,30.74,USD,Delivered,Bank Transfer,Online,2024-05-24,2024-05-31
7228,52763,7426,4,56.9,227.6,,28.62,USD,Delivered,Credit Card,Online,2024-05-24,2024-05-29
8174,84575,2750,3,50.77,152.31,,34.98,USD,Delivered,Invoice,Partner,2024-05-24,2024-05-27
8447,57651,9029,3,35.64,106.92,,3.42,USD,Returned,Credit Card,Online,2024-05-24,2024-05-27
55,67620,9735,5,5.0,25.0,,15.92,USD,Pending,Bank Transfer,Online,2024-05-25,2024-05-26
284,25689,9029,4,57.61,230.44,,23.84,USD,Returned,PayPal,Online,2024-05-25,2024-05-29
596,52889,2484,3,181.73,545.19,0.1,4.2,USD,Delivered,Bank Transfer,Online,2024-05-25,2024-05-30
631,71410,7294,4,135.89,543.56,,10.35,USD,Delivered,Credit Card,Online,2024-05-25,2024-05-25
2165,64337,4874,2,99.14,198.28,0.1,4.33,USD,Delivered,Bank Transfer,Online,2024-05-25,2024-05-27
3008,43835,4874,5,15.79,78.95,0.1,18.37,USD,Delivered,Credit Card,Online,2024-05-25,2024-05-29
5030,15658,7816,1,47.37,47.37,,10.64,USD,Delivered,Credit Card,Marketplace,2024-05-25,2024-05-26
5115,88431,7833,3,108.91,326.73,0.2,35.11,USD,Shipped,PayPal,Partner,2024-05-25,2024-05-25
5306,40679,5036,3,85.96,257.88,,37.79,USD,Cancelled,Bank Transfer,Online,2024-05-25,2024-05-26
5309,28680,7294,2,12.43,24.86,,8.52,USD,Shipped,Credit Card,Online,2024-05-25,2024-05-26
5423,19102,5597,1,110.6,110.6,0.1,35.95,USD,Delivered,Bank Transfer,Field Sales,2024-05-25,2024-06-01
5999,57269,4185,5,90.05,450.25,0.05,33.44,USD,Delivered,Bank Transfer,Online,2024-05-25,2024-05-27
6508,11677,2636,5,123.08,615.4,0.05,26.91,USD,Shipped,Credit Card,Online,2024-05-25,2024-05-26
6865,10525,9309,1,52.32,52.32,0.05,5.75,USD,Delivered,Bank Transfer,Field Sales,2024-05-25,2024-05-31
7254,82955,4185,5,102.41,512.05,,1.75,USD,Pending,Credit Card,Online,2024-05-25,2024-05-29
7320,69665,6673,1,29.46,29.46,0.15,34.11,USD,Delivered,Bank Transfer,Field Sales,2024-05-25,2024-05-29
8726,86398,7294,3,70.06,210.18,,15.6,USD,Delivered,Bank Transfer,Online,2024-05-25,2024-05-31
9082,89665,2147,3,106.17,318.51,,22.54,USD,Shipped,Invoice,Online,2024-05-25,2024-05-27
9594,94930,9724,2,95.87,191.74,,23.59,USD,Delivered,Invoice,Online,2024-05-25,2024-06-01
2080,24366,4978,3,34.32,102.96,0.15,27.93,USD,Delivered,Credit Card,Online,2024-05-26,2024-05-27
2492,41913,8524,4,5.0,20.0,,36.2,USD,Delivered,Bank Transfer,Marketplace,2024-05-26,2024-05-29
2573,67620,1798,5,22.43,112.15,0.15,8.72,USD,Shipped,Bank Transfer,Field Sales,2024-05-26,2024-05-31
2626,12331,4978,4,86.32,345.28,,31.11,USD,Shipped,Credit Card,Partner,2024-05-26,
2892,28680,4185,3,25.41,76.23,,29.17,USD,Delivered,Credit Card,Online,2024-05-26,2024-05-29
3044,51428,8524,5,28.59,142.95,,12.19,USD,Delivered,PayPal,Online,2024-05-26,
3272,31831,4926,3,201.29,603.87,,17.52,USD,Delivered,Bank Transfer,Online,2024-05-26,
4470,14963,9029,2,37.1,74.2,0.1,30.72,USD,Cancelled,Credit Card,Marketplace,2024-05-26,2024-05-26
4863,77188,8432,1,177.9,177.9,0.1,3.35,USD,Shipped,PayPal,Online,2024-05-26,2024-05-26
5362,92066,8524,1,46.7,46.7,,3.83,USD,Delivered,Credit Card,Online,2024-05-26,2024-05-31
5872,25404,2803,4,9.11,36.44,0.05,14.03,USD,Shipped,Invoice,Online,2024-05-26,2024-05-28
6555,35379,9029,2,54.58,109.16,0.15,18.2,USD,Delivered,Bank Transfer,Online,2024-05-26,2024-05-29
7900,48936,5713,1,44.93,44.93,,36.87,USD,Delivered,PayPal,Field Sales,2024-05-26,2024-05-29
9228,57651,7922,2,65.01,130.02,0.05,35.02,USD,Shipped,PayPal,Online,2024-05-26,2024-05-30
9531,51428,7241,3,83.76,251.28,0.1,34.09,USD,Delivered,PayPal,Partner,2024-05-26,2024-05-29
9605,80714,2750,4,41.88,167.52,0.1,6.02,USD,Delivered,PayPal,Online,2024-05-26,2024-06-01
886,69255,8432,3,83.72,251.16,0.1,11.4,USD,Pending,Bank Transfer,Online,2024-05-27,2024-06-03
3562,50895,9309,4,65.48,261.92,0.05,14.38,USD,Delivered,Credit Card,Field Sales,2024-05-27,2024-05-30
4448,78284,4323,2,148.31,296.62,,19.72,USD,Delivered,Credit Card,Field Sales,2024-05-27,2024-06-01
5441,65365,8432,5,44.46,222.3,0.15,37.25,USD,Delivered,PayPal,Partner,2024-05-27,2024-05-29
5580,14138,7833,1,10.79,10.79,0.2,30.14,USD,Shipped,Invoice,Field Sales,2024-05-27,2024-05-28
6189,83735,4273,3,46.43,139.29,0.15,34.02,USD,Delivered,Invoice,Marketplace,2024-05-27,2024-06-03
7166,13718,4926,4,192.03,768.12,,4.53,USD,Shipped,Bank Transfer,Online,2024-05-27,2024-06-03
7260,37555,8008,1,69.28,69.28,0.2,34.12,USD,Shipped,Credit Card,Partner,2024-05-27,2024-06-03
7799,28680,4978,5,83.05,415.25,,6.25,USD,Delivered,Credit Card,Partner,2024-05-27,2024-05-28
9133,65365,5478,3,42.39,127.17,,0.27,USD,Delivered,Credit Card,Marketplace,2024-05-27,2024-06-03
389,96319,1394,2,42.12,84.24,,8.58,USD,Delivered,PayPal,Online,2024-05-28,2024-05-31
698,22879,4978,1,193.76,193.76,,11.37,USD,Delivered,Bank Transfer,Online,2024-05-28,2024-06-02
1655,82955,1572,3,68.44,205.32,,0.77,USD,Pending,Credit Card,Online,2024-05-28,2024-06-02
2060,52763,2147,2,39.53,79.06,0.05,5.14,USD,Delivered,Invoice,Partner,2024-05-28,2024-06-04
2595,47070,7241,1,28.77,28.77,,7.39,USD,Delivered,Credit Card,Online,2024-05-28,2024-06-01
2648,71609,7095,1,68.06,68.06,,6.4,USD,Delivered,PayPal,Partner,2024-05-28,2024-05-31
2836,31831,6774,2,126.96,253.92,0.1,8.23,USD,Cancelled,Credit Card,Marketplace,2024-05-28,2024-06-02
2903,32538,6673,3,98.72,296.16,,29.32,USD,Delivered,Bank Transfer,Field Sales,2024-05-28,2024-06-03
2917,41513,4323,3,120.55,361.65,0.2,30.6,USD,Shipped,Credit Card,Marketplace,2024-05-28,2024-05-29
3028,38746,2147,1,7.72,7.72,0.05,11.43,USD,Delivered,Bank Transfer,Partner,2024-05-28,2024-05-29
4440,88431,7588,1,74.76,74.76,,30.03,USD,Shipped,Bank Transfer,Field Sales,2024-05-28,2024-06-02
4446,15752,9309,1,108.3,108.3,,35.52,USD,Shipped,Bank Transfer,Field Sales,2024-05-28,2024-05-30
4465,57269,9309,5,38.23,191.15,,24.54,USD,Shipped,Bank Transfer,Field Sales,2024-05-28,2024-06-04
4512,25879,5036,2,46.44,92.88,0.05,21.66,USD,Pending,Credit Card,Field Sales,2024-05-28,2024-06-02
5080,61633,6855,3,101.09,303.27,0.1,2.52,USD,Shipped,Credit Card,Online,2024-05-28,2024-06-01
5102,89204,7588,1,58.48,58.48,,30.5,USD,Shipped,Credit Card,Partner,2024-05-28,2024-05-29
6174,76388,9309,5,87.35,436.75,,29.47,USD,Shipped,Invoice,Field Sales,2024-05-28,
8403,16643,4323,2,71.08,142.16,0.1,19.41,USD,Pending,PayPal,Partner,2024-05-28,2024-05-30
8940,56610,2636,3,37.88,113.64,,15.83,USD,Pending,Invoice,Online,2024-05-28,2024-05-28
8977,89665,7294,5,135.93,679.65,,3.93,USD,Delivered,Bank Transfer,Online,2024-05-28,2024-06-04
